|company_code1|company_code2|cst_no|open_time|close_time|acc_name|address|operate|set_file|license|id_deadline|org_no|tax_no|rep_name|id_type2|id_no2|id_deadline2|man_name|id_type3|id_no3|id_deadline3|ope_name|id_type4|id_no4|id_deadline4|industry_code|industry|reg_amt|code|sys_name|etl_date
13|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
14|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
15|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
16|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
17|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
18|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
19|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
20|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
21|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
22|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
23|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
24|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
25|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
26|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
27|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
28|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
29|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
30|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
31|33640000|@N|8000000627|20181214||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
32|33640000|@N|8000000627|20181211||浙分-测试|中国北京市东城区110||21|||||||||||||||||E4920|||||
33|33640000|@N|8000000627|20181211||浙分-测试|中国北京市东城区110||21|||||||||||||||||E4920|||||
34|33640000|@N|8000000627|20181211||浙分-测试|中国北京市东城区110||21|||||||||||||||||E4920|||||
35|33640000|@N|8000000627|20181211||浙分-测试|中国北京市东城区110||21|||||||||||||||||E4920|||||
36|33640000|@N|8000000627|20181211||浙分-测试|中国北京市东城区110||21|||||||||||||||||E4920|||||
37|33640000|@N|8000000627|20181211||浙分-测试|中国北京市东城区110||21|||||||||||||||||E4920|||||
38|33640000|@N|8000000627|20181211||浙分-测试|中国北京市东城区110||21|||||||||||||||||E4920|||||
39|33640000|@N|8000000627|20181211||浙分-测试|中国北京市东城区110||21|||||||||||||||||E4920|||||
40|33640000|@N|8000000627|20181211||浙分-测试|中国北京市东城区110||21|||||||||||||||||E4920|||||
41|33640000|@N|8000000627|20181211||浙分-测试|中国北京市东城区110||21|||||||||||||||||E4920|||||
42|33640000|@N|8000000627|20181211||浙分-测试|中国北京市东城区110||21|||||||||||||||||E4920|||||
43|33640000|@N|8000000627|20181211||浙分-测试|中国北京市东城区110||21|||||||||||||||||E4920|||||
44|33640000|@N|8000000627|20181221||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
45|33640000|@N|8000000627|20181221||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
46|33640000|@N|8000000627|20181221||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
47|33640000|@N|8000000627|20181221||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
48|33640000|@N|8000000627|20181221||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
49|33640000|@N|8000000627|20181221||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
50|33640000|@N|8000000627|20181221||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
51|33640000|@N|8000000627|20181221||浙分-测试|中国北京市东城区110||21||||||||||||||||||||||
52|33640000|@N|8000000653|20181221||测试-浙分|中国北京市东城区||21||||||||||||||||||||||
53|33640000|@N|8000000653|20181221||测试-浙分|中国北京市东城区||21||||||||||||||||||||||
54|33640000|@N|8000000653|20181221||测试-浙分|中国北京市东城区||21||||||||||||||||||||||
55|33640000|@N|8000000653|20181221||测试-浙分|中国北京市东城区||21||||||||||||||||||||||
56|33640000|@N|8000000653|20181221||测试-浙分|中国北京市东城区||21||||||||||||||||||||||
57|33640000|@N|8000000653|20181221||测试-浙分|中国北京市东城区||21||||||||||||||||||||||
58|33640000|@N|8000000653|20181221||测试-浙分|中国北京市东城区||21||||||||||||||||||||||
59|33640000|@N|8000000653|20181221||测试-浙分|中国北京市东城区||21||||||||||||||||||||||
60|33640000|@N|8000000653|20181221||测试-浙分|中国北京市东城区||21||||||||||||||||||||||
61|33640000|@N|8000000191|20190116||测试|中国广西壮族自治区桂林市兴安县23423423||21||||||||||||||||||||||
62|33640000|@N|8000000191|20190214||测试|中国广西壮族自治区桂林市兴安县23423423||21||||||||||||||||||||||
63|33640000|@N|8000000040|20190620||测试数据001|中国甘肃省金昌市永昌县213123||21||||||||||||||||||||||
64|99730000|@N|8000000012|20180304||非转基因大胖蚕豆科技股份有限公司|中国浙江省杭州市西湖区龙井路雨前弄3527号||21||||||||||||||||||||||
65|99730000|@N|8000000012|20180304||非转基因大胖蚕豆科技股份有限公司|中国浙江省杭州市西湖区龙井路雨前弄3527号||21||||||||||||||||||||||
66|99730000|@N|8000000052|20180305||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
67|99730000|@N|8000000052|20180305||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
68|99730000|@N|8000000052|20180305||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
69|99730000|@N|8000000052|20180305||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
70|99730000|@N|8000000072|20180306||speck|中国安徽省黄山市屯溪区2345||21||||||||||||||||||||||
71|99730000|@N|8000000052|20180306||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
72|99730000|@N|8000000052|20180308||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
73|99730000|@N|8000000008|20180308||玉藻前葫芦兄弟黑科技股份有限公司|中国浙江省杭州市西湖区湖心亭隐月街23号||21||||||||||||||||||||||
74|99730000|@N|8000000056|20180309||上海宏盛电子有限公司|中国上海市嘉定区兴盛大道2000号||21|||||陈鹏|07|988993434|20211224|王鸥|51|9938382231|20311226||||||||||
75|99730000|@N|8000000012|20180320||非转基因大胖蚕豆科技股份有限公司|中国浙江省杭州市西湖区龙井路雨前弄3527号||21||||||||||||||||||||||
76|99730000|@N|8000000056|20180327||上海宏盛电子有限公司|中国上海市嘉定区兴盛大道2000号||21|||||陈鹏|07|988993434|20211224|王鸥|51|9938382231|20311226||||||||||
77|99730000|@N|8000000056|20180508||上海宏盛电子有限公司|中国上海市嘉定区兴盛大道2000号||21|||||陈鹏|07|988993434|20211224|王鸥|51|9938382231|20311226||||||||||
78|99730000|@N|8000000008|20180627||玉藻前葫芦兄弟黑科技股份有限公司|中国浙江省杭州市西湖区湖心亭隐月街23号||21||||||||||||||||||||||
79|99730000|@N|8000000008|20180628||玉藻前葫芦兄弟黑科技股份有限公司|中国浙江省杭州市西湖区湖心亭隐月街23号||21||||||||||||||||||||||
80|99730000|@N|8000000008|20180831||玉藻前葫芦兄弟黑科技股份有限公司|中国浙江省杭州市西湖区湖心亭隐月街23号||21||||||||||||||||||||||
81|99730000|@N|8000000008|20181024||玉藻前葫芦兄弟黑科技股份有限公司2|中国浙江省杭州市西湖区湖心亭隐月街23号||21||||||||||||||||||||||
82|99730000|@N|8000000008|20180627||玉藻前葫芦兄弟黑科技股份有限公司|中国浙江省杭州市西湖区湖心亭隐月街23号||21||||||||||||||||||||||
83|99730000|@N|8000000008|20180627||玉藻前葫芦兄弟黑科技股份有限公司|中国浙江省杭州市西湖区湖心亭隐月街23号||21||||||||||||||||||||||
84|99730000|@N|8000000008|20180628||玉藻前葫芦兄弟黑科技股份有限公司|中国浙江省杭州市西湖区湖心亭隐月街23号||21||||||||||||||||||||||
85|99730000|@N|8000000008|20180831||玉藻前葫芦兄弟黑科技股份有限公司|中国浙江省杭州市西湖区湖心亭隐月街23号||21||||||||||||||||||||||
86|99730000|@N|8000000008|20181024||玉藻前葫芦兄弟黑科技股份有限公司2|中国浙江省杭州市西湖区湖心亭隐月街23号||21||||||||||||||||||||||
87|99730000|@N|8000000008|20180705||玉藻前葫芦兄弟黑科技股份有限公司|中国浙江省杭州市西湖区湖心亭隐月街23号||21||||||||||||||||||||||
88|99730000|@N|8000000008|20180705||玉藻前葫芦兄弟黑科技股份有限公司|中国浙江省杭州市西湖区湖心亭隐月街23号||21||||||||||||||||||||||
89|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
90|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
91|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
92|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
93|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
94|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
95|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
96|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
97|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
98|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
99|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
100|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
101|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
102|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
103|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
104|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
105|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
106|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
107|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
108|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
109|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
110|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
111|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
112|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
113|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
114|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
115|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
116|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
117|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
118|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
119|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
120|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
121|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
122|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
123|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
124|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
125|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
126|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
127|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
128|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
129|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
130|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
131|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
132|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
133|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
134|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
135|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
136|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
137|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
138|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
139|99730000|@N|8000000052|20180712||山水集团|中国北京市东城区科学路1号||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
140|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
141|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
142|99730000|@N|8000000052|20180712||山水集团222222|中国北京市东城区科学路1号2222222222222||21|||||法定代表人|05|312312312|20180223|控股人|11|213213123|20180306|||||C2239|||||
143|99730000|@N|8000000272|20180718||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
144|99730000|@N|8000000272|20180718||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
145|99730000|@N|8000000272|20180718||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
146|99730000|@N|8000000272|20180718||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
147|99730000|@N|8000000272|20180718||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
148|99730000|@N|8000000272|20180718||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
149|99730000|@N|8000000272|20180718||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
150|99730000|@N|8000000272|20180718||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
151|99730000|@N|8000000272|20180718||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
152|99730000|@N|8000000405|20180718||大师|中国浙江省嘉兴市南湖区||21||||||||||||||||||||||
153|99730000|@N|8000000405|20180718||大师|中国浙江省嘉兴市南湖区||21||||||||||||||||||||||
154|99730000|@N|8000000405|20180718||大师|中国浙江省嘉兴市南湖区||21||||||||||||||||||||||
155|99730000|@N|8000000405|20180718||大师|中国浙江省嘉兴市南湖区||21||||||||||||||||||||||
156|99730000|@N|8000000405|20180718||大师|中国浙江省嘉兴市南湖区||21||||||||||||||||||||||
157|99730000|@N|8000000405|20180718||大师|中国浙江省嘉兴市南湖区||21||||||||||||||||||||||
158|99730000|@N|8000000405|20180718||大师|中国浙江省嘉兴市南湖区||21||||||||||||||||||||||
159|99730000|@N|8000000405|20180718||大师|中国浙江省嘉兴市南湖区||21||||||||||||||||||||||
160|99730000|@N|8000000272|20180719||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
161|99730000|@N|8000000272|20180719||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
162|99730000|@N|8000000272|20180719||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
163|99730000|@N|8000000272|20180719||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
164|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
165|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
166|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
167|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
168|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
169|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
170|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
171|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
172|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
173|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
174|99730000|@N|8000000272|20180830||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
175|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
176|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
177|99730000|@N|8000000272|20180830||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
178|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
179|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
180|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
181|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
182|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
183|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
184|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
185|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
186|99730000|@N|8000000272|20180801||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
187|99730000|@N|8000000272|20180822||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
188|99730000|@N|8000000272|20180807||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
189|99730000|@N|8000000272|20180807||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
190|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
191|99730000|@N|8000000272|20180720||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
192|99730000|@N|8000000272|20180830||非转基因大胖玉米科技股份有限公司|中国浙江省杭州市西湖区面灵气弄23-5街||21||||||||||||||||||||||
193|99730000|@N|8000000488|20180831||临分分期账单测试|中国甘肃省金昌市金川区||21||||||||||||||||||||||
