|company_code1|company_code2|cst_no|open_time|close_time|acc_name|cst_sex|nation|id_type|id_no|id_deadline|occupation_code|occupation|income|contact1|contact2|contact3|address1|address2|address3|company|sys_name|etl_date
27|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
28|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
29|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
30|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
31|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
32|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
33|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
34|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
35|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
36|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
37|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
38|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
39|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
40|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
41|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
42|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
43|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
44|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
45|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
46|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
47|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
48|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
49|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
50|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
51|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
52|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
53|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
54|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
55|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
56|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
57|33640000|@N|8000000616|20181206||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
58|33640000|@N|8000000616|20181219||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
59|33640000|@N|8000000616|20181219||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
60|33640000|@N|8000000616|20181219||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
61|33640000|@N|8000000616|20181219||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
62|33640000|@N|8000000616|20181220||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
63|33640000|@N|8000000616|20190508||许露露|2|1|02|84750937490509|||@N|-9999.0|13781118388|||中国福建省龙岩市新罗区测试|@N|@N|||
64|33640000|@N|8000000420|20190508||魏无羡||1|02|431514514|||@N|-9999.0|13920251057|020-45284524||中国福建省三明市尤溪县|@N|@N|||
65|33640000|@N|8000000420|20190508||魏无羡||1|02|431514514|||@N|-9999.0|13920251057|020-45284524||中国福建省三明市尤溪县|@N|@N|||
66|33640000|@N|8000000420|20190508||魏无羡||1|02|431514514|||@N|-9999.0|13920251057|020-45284524||中国福建省三明市尤溪县|@N|@N|||
67|33640000|@N|8000000420|20190508||魏无羡||1|02|431514514|||@N|-9999.0|13920251057|020-45284524||中国福建省三明市尤溪县|@N|@N|||
68|33640000|@N|8000000420|20190508||魏无羡||1|02|431514514|||@N|-9999.0|13920251057|020-45284524||中国福建省三明市尤溪县|@N|@N|||
69|33640000|@N|8000000620|20181206||许露露|1|1|03|89650897905790|||@N|-9999.0|13781118382|||中国福建省福州市台江区测试|@N|@N|||
70|33640000|@N|8000000620|20181206||许露露|1|1|03|89650897905790|||@N|-9999.0|13781118382|||中国福建省福州市台江区测试|@N|@N|||
71|33640000|@N|8000000620|20181206||许露露|1|1|03|89650897905790|||@N|-9999.0|13781118382|||中国福建省福州市台江区测试|@N|@N|||
72|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
73|33640000|@N|8000000622|20181206||许露露|1|1|02|893750347905|||@N|-9999.0|13781118388|||中国福建省莆田市城厢区测试|@N|@N|||
74|33640000|@N|8000000620|20181206||许露露|1|1|03|89650897905790|||@N|-9999.0|13781118382|||中国福建省福州市台江区测试|@N|@N|||
75|33640000|@N|8000000620|20181206||许露露|1|1|03|89650897905790|||@N|-9999.0|13781118382|||中国福建省福州市台江区测试|@N|@N|||
76|33640000|@N|8000000620|20181206||许露露|1|1|03|89650897905790|||@N|-9999.0|13781118382|||中国福建省福州市台江区测试|@N|@N|||
77|33640000|@N|8000000620|20181206||许露露|1|1|03|89650897905790|||@N|-9999.0|13781118382|||中国福建省福州市台江区测试|@N|@N|||
78|33640000|@N|8000000620|20181206||许露露|1|1|03|89650897905790|||@N|-9999.0|13781118382|||中国福建省福州市台江区测试|@N|@N|||
79|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
80|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
81|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
82|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
83|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
84|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
85|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
86|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
87|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
88|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
89|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
90|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
91|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
92|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
93|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
94|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
95|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
96|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
97|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
98|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
99|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
100|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
101|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
102|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
103|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
104|33640000|@N|8000000620|20181206||许露露|1|1|03|89650897905790|||@N|-9999.0|13781118382|||中国福建省福州市台江区测试|@N|@N|||
105|33640000|@N|8000000620|20181206||许露露|1|1|03|89650897905790|||@N|-9999.0|13781118382|||中国福建省福州市台江区测试|@N|@N|||
106|33640000|@N|8000000620|20181206||许露露|1|1|03|89650897905790|||@N|-9999.0|13781118382|||中国福建省福州市台江区测试|@N|@N|||
107|33640000|@N|8000000620|20181206||许露露|1|1|03|89650897905790|||@N|-9999.0|13781118382|||中国福建省福州市台江区测试|@N|@N|||
108|33640000|@N|8000000620|20181206||许露露|1|1|03|89650897905790|||@N|-9999.0|13781118382|||中国福建省福州市台江区测试|@N|@N|||
109|33640000|@N|8000000620|20181206||许露露|1|1|03|89650897905790|||@N|-9999.0|13781118382|||中国福建省福州市台江区测试|@N|@N|||
110|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
111|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
112|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
113|33640000|@N|8000000621|20181206||许露露||1|02|8797907|||@N|-9999.0|13920251057|||中国福建省福州市晋安区测试|@N|@N|||
114|33640000|@N|8000000620|20181206||许露露|1|1|03|89650897905790|||@N|-9999.0|13781118382|||中国福建省福州市台江区测试|@N|@N|||
115|33640000|@N|8000000620|20181206||许露露|1|1|03|89650897905790|||@N|-9999.0|13781118382|||中国福建省福州市台江区测试|@N|@N|||
116|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
117|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
118|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
119|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
120|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
121|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
122|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
123|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
124|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
125|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
126|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
127|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
128|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
129|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
130|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
131|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
132|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
133|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
134|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
135|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
136|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
137|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
138|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
139|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
140|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
141|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
142|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
143|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
144|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
145|33640000|@N|8000000625|20181207||许露露|1|1|03|485684037590309|||@N|-9999.0|13781118388|||中国北京市大兴区测试|@N|@N|||
146|33640000|@N|8000000432|20190620||蓝忘机||1|02|641451451|||@N|-9999.0|18904746657|020-45352513||中国福建省福州市福清市15414|@N|@N|||
147|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
148|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
149|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
150|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
151|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
152|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
153|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
154|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
155|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
156|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
157|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
158|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
159|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
160|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
161|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
162|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
163|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
164|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
165|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
166|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
167|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
168|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
169|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
170|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
171|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
172|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
173|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
174|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
175|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
176|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
177|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
178|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
179|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
180|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
181|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
182|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
183|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
184|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
185|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
186|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
187|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
188|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
189|33640000|@N|8000000629|20181212||许露露|1|1|02|8537904750434|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
190|33640000|@N|8000000690|20190121||许露露||1|02|8000000690|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
191|33640000|@N|8000000690|20190214||许露露||1|02|8000000690|||@N|-9999.0|13781118388|||中国北京市丰台区测试|@N|@N|||
